web_scraper_order,web_scraper_start_url,product,Name,price,Brand,Department,Display,Rating,pages
"1767350780-21","https://www.ebay.com/sch/i.html?_nkw=watches&_sacat=0&_from=R40&_ipg=240&_oaa=1&_dcat=31387&rt=nc&_pgn=1","https://www.ebay.com/itm/276544272858?_skw=watches&epid=19047142259&itmmeta=01KDZ4VMH0TMCNS6PA23BPSAR0&hash=item406352b9da:g:o6AAAeSwPuhpVvK8&itmprp=enc%3AAQAKAAAAwFkggFvd1GGDu0w3yXCmi1cLPP2S1Z3tIlID7FUt1pbLSxlsfvT%2FF%2FtOw3SyCOoSkBVlwNjOnQo5X3Uy5Sald0GlKA4tyFS%2FQB8MHWu3OKQV9OAwjCws8mwFoasT%2FhDlWJE99u06fOkLm5kKQsj0qtuDjydXfrb05yMJx3lKLN0aNXlKJJIuEP6%2BldkmzypK6btyP89Do6C5lI5HwDhM8PM9sYN%2FyZgDtHB2eDElugfzs4YxsMzXsEKkjDTVgaIt1Q%3D%3D%7Ctkp%3ABk9SR4bJ7uTvZg","Tommy Hilfiger 1791475 Men's White Silicone Band Back Dial Watch 46mm","US $108.00","Tommy Hilfiger","Men","","","https://www.ebay.com/sch/i.html?_nkw=watches&_sacat=0&_from=R40&_ipg=240&_oaa=1&_dcat=31387&_pgn=10&rt=nc"
"1767350784-22","https://www.ebay.com/sch/i.html?_nkw=watches&_sacat=0&_from=R40&_ipg=240&_oaa=1&_dcat=31387&rt=nc&_pgn=1","https://www.ebay.com/itm/257162924551?_skw=watches&itmmeta=01KDZ4VMH0KP1P9R0CA2YV9Z86&hash=item3be01ad207:g:VykAAeSwWhRopej5&itmprp=enc%3AAQAKAAAA4FkggFvd1GGDu0w3yXCmi1dSFHLfrANkcwnod9DNs8qe78wRiXpExjbhF4uAIArxBjhfhZD0aKs2vTKT%2Fuzk4teJqwFOaOTldadcgQ5nCN1jx8SRBdwi9U%2BwtIBIGWgCdO6BYapYOILbNz4m%2FZZ0X36ihgeurpKXqadPZ5bdK4zIOoHxqFn%2B8CGGYmAh7DPA9hXwHqjTmrnkousWB6WNDcpgkmhdTCN7FepxunRarozqWNdDauLLdTtZxK3WNF6jEOQ1HCve9pMoNq7%2FIOELvCTSwIx8e%2F9neLAkQN3CgVI3%7Ctkp%3ABk9SR4bJ7uTvZg","SEIKO SSB455 Grey Sapphire Quartz Silver Chronograph Analog watch MADE IN JAPAN","US $299.00","Seiko","Men's","Analog","","https://www.ebay.com/sch/i.html?_nkw=watches&_sacat=0&_from=R40&_ipg=240&_oaa=1&_dcat=31387&_pgn=10&rt=nc"
"1767350792-23","https://www.ebay.com/sch/i.html?_nkw=watches&_sacat=0&_from=R40&_ipg=240&_oaa=1&_dcat=31387&rt=nc&_pgn=1","https://www.ebay.com/itm/358075885695?_skw=watches&itmmeta=01KDZ4VMH0B7K66KNH8FPT88DJ&hash=item535efc687f:g:uWkAAeSwIs9pV30Z&itmprp=enc%3AAQAKAAAA8FkggFvd1GGDu0w3yXCmi1f6%2FD05Xj83lL33TH%2BzzQi1u7N2w%2FQXWP0xrKknKwV%2BJ9XO6bCoM65MvPiqG82R5Nz%2FBkvaEcyNMzalu%2BLFZMAe3a8UaoHNTOJey4l6EpXWwFYXz%2FBaiybGFunwhyZztzlju%2FL%2BvuKc9yKX9WIBrF29%2FnWhGamGSWjCTpY0BBlHKCS1fClmQXrxKamN9QqgK4Xl%2FmRye5Fda6G2IUYdZBg7%2Fc%2B2lf4jpYyps5Vwimz0FNpdNe7zpEyD5UvV51oaNitZQ65yJ%2FeqRxyuSjxfCVnpqtvctL%2Bjs4Bvyd0rnvHz%2Bw%3D%3D%7Ctkp%3ABk9SR4bJ7uTvZg","Seiko Astron Origin Solar Radio Stainless Steel Men's Watch SBXY033","US $1,167.04","Seiko","Men","","","https://www.ebay.com/sch/i.html?_nkw=watches&_sacat=0&_from=R40&_ipg=240&_oaa=1&_dcat=31387&_pgn=10&rt=nc"
"1767350799-24","https://www.ebay.com/sch/i.html?_nkw=watches&_sacat=0&_from=R40&_ipg=240&_oaa=1&_dcat=31387&rt=nc&_pgn=1","https://www.ebay.com/itm/236110519672?_skw=watches&itmmeta=01KDZ4VMH06FGQDAP8A6WKX956&hash=item36f9489d78:g:S-sAAeSwZt9oKzdZ&itmprp=enc%3AAQAKAAAA4FkggFvd1GGDu0w3yXCmi1fvM2Y5%2BNA6tXsvLGSi2eSN2crQWEjI9mdAAsWRjeWfNqMcbEBkAfMe5x9AGITTUAqrwfx%2FhAg7krWFxg7rXwlVnWEa7Cet0Oqp%2F1zXBTklekgGOnQF3iMhFyZldh%2FgXqRqXAd4zCHg%2Bpq7kGlDI78BULbvmNO2sJ3dqvwVin6dlWQo3TQ3290ogfPxX%2BYTF%2FJarcZ0fG0G2teTo8ancN6tAVXiJXJCfNGxMAaX0A6a02PcJXU20UtlQ%2FiXnrk%2B2%2BQHKRpfEa9DVvGcaM5a4pQ8%7Ctkp%3ABk9SR4bJ7uTvZg","SOLLEN Car Watches for Men, Spinning Wheel Rim Watch, Casual Blue","US $90.99","SOLLEN","mens","Does not apply","","https://www.ebay.com/sch/i.html?_nkw=watches&_sacat=0&_from=R40&_ipg=240&_oaa=1&_dcat=31387&_pgn=10&rt=nc"
"1767350808-25","https://www.ebay.com/sch/i.html?_nkw=watches&_sacat=0&_from=R40&_ipg=240&_oaa=1&_dcat=31387&rt=nc&_pgn=1","https://www.ebay.com/itm/127533427974?_skw=watches&epid=2256131605&itmmeta=01KDZ4VMH08C8FYPDQ897GJSRJ&hash=item1db195ad06:g:6BQAAOSwsOBnigVW&itmprp=enc%3AAQAKAAAA4FkggFvd1GGDu0w3yXCmi1fV7HFCxRzdjOe%2FRaH4ujrlnbvMNewkok5DjdxY%2FrAhomYW4hV2CZDUwHb%2FI99kdybKW%2BXcSo5UzykmMKHnwmMjfYAa3qxkumVbpcxtGu7%2FAhU8IK9Sz1od%2BZkToZztE8WzVulbS7qsPT4sQWuc6r9g4po%2FnOtmGzAvGJ1vx1DRgJTlSLdA7cTGr2f39%2F62NVv%2FldTRkpWSY4cSXOTsInCzx%2FYh2tLTRj8D%2FeKqWPPW9zfD3ir0%2B0BOlUuGB8gxlwBJsU7tjl1%2BCRcfLPUuaRbg%7Ctkp%3ABk9SR4bJ7uTvZg","Bulova 98B260 Men's Diver Sports Watch 43mm 100M Black Silicone Strap NEW","US $161.49","Bulova","Men","Analog","4.5","https://www.ebay.com/sch/i.html?_nkw=watches&_sacat=0&_from=R40&_ipg=240&_oaa=1&_dcat=31387&_pgn=10&rt=nc"
"1767350813-26","https://www.ebay.com/sch/i.html?_nkw=watches&_sacat=0&_from=R40&_ipg=240&_oaa=1&_dcat=31387&rt=nc&_pgn=1","https://www.ebay.com/itm/335821132483?_skw=watches&epid=14064077262&itmmeta=01KDZ4VMH0587AXWE3TXWM04TX&hash=item4e307fd2c3:g:Q4AAAeSwK3lo1qla&itmprp=enc%3AAQAKAAAAwFkggFvd1GGDu0w3yXCmi1eLkh9blFKCe%2FTcl1erASzyc7i%2BMIjS5oByHptlufLBmwgo%2Bd4ddsXTvcRtbaqBLD7Y1hA9ul3m1fR2Oahk657YGmv6bAB1PhqgnuZtDhBDN3CAp6EESrcPNy1UmiB1cMzFuUWzj9yMkUtc0nowjcU%2BugFeUvxJwXKUH37uJEeaRsMOphpIRMuROUWKNIPTNGfCJVmLe0H%2BBKotlPW5ypeQm08GWYwjuz90KfGxHZGuOQ%3D%3D%7Ctkp%3ABk9SR4bJ7uTvZg","Invicta Men's Speedway 46mm Quartz Watch IN-46105","US $54.99","Invicta","Men","","","https://www.ebay.com/sch/i.html?_nkw=watches&_sacat=0&_from=R40&_ipg=240&_oaa=1&_dcat=31387&_pgn=10&rt=nc"
"1767350826-27","https://www.ebay.com/sch/i.html?_nkw=watches&_sacat=0&_from=R40&_ipg=240&_oaa=1&_dcat=31387&rt=nc&_pgn=1","https://www.ebay.com/itm/266790890879?_skw=watches&epid=1262148547&itmmeta=01KDZ4VMH03M6ET6QXWV8QST5N&hash=item3e1df9ed7f:g:D4EAAeSwNn1pVHYE&itmprp=enc%3AAQAKAAAAwFkggFvd1GGDu0w3yXCmi1eT5%2Fk8Bj2Mx%2Bbv1E37yCE%2BrbSX8nTc0%2Ba%2B51w3NJu24oTokykMpZSztNg%2Bnzk%2FKhzJ16QqeJ3cXpoqg%2FFVS%2Bc75K%2FXI3mNJC1Qh7DFVwCAnUaohQHErIjlPTp8RPmB6WT908bGJ%2BDzaSXiEjrbiGCpYQIZO3VC7ZwrCqMie0d2rck5znUGecPKcnXFdPFrTuajvd6EzIBK8muEj%2BitWhCH5SJggS8TAa2kEP4ni2Co4Q%3D%3D%7Ctkp%3ABk9SR4bJ7uTvZg","Steampunk Tesla Analog Watch With Metal Findings And Leather Strap","US $109.99","ThinkGeek","Unisex Adults","Analog","4.4","https://www.ebay.com/sch/i.html?_nkw=watches&_sacat=0&_from=R40&_ipg=240&_oaa=1&_dcat=31387&_pgn=10&rt=nc"
"1767350831-28","https://www.ebay.com/sch/i.html?_nkw=watches&_sacat=0&_from=R40&_ipg=240&_oaa=1&_dcat=31387&rt=nc&_pgn=1","https://www.ebay.com/itm/196206086812?_skw=watches&itmmeta=01KDZ4VMH085Z3DA25GWZQ0MTS&hash=item2daecb4a9c:g:2yEAAOSwB9hlr928&itmprp=enc%3AAQAKAAAA4FkggFvd1GGDu0w3yXCmi1dE7%2FKqhhD7QiV2oVcGkdKVu%2FM9CGuvVtTanqWUcIyVXAWPynIF9WIcWCUonp02A1MXJh%2FRt3VGT9mEktOAIfuvXRVYm2gooB4quRZ9CbrIaqpzc5PNKW9fWkgekuouMCrOzNN00yNY1I2Zm5OIghENg%2F5FfUo0xApEwUtSU06pW%2FxPN1nt0OoyBHeNx%2Bd9Uvv7lYEizNpANSenRQoTf6QtARdei3%2BZEK%2Fk6xmt03nb6JbMpKj%2FT%2F7dS0%2F3ymjD6hl%2BUk92mbZ7rahjc%2FysIIo3%7Ctkp%3ABk9SR4bJ7uTvZg","Timex Men's Expedition Watch TWF3C8430 20mm genuine leather & fabric strap ""NEW""","US $45.00/ea","Timex","Men","Analog","4.8","https://www.ebay.com/sch/i.html?_nkw=watches&_sacat=0&_from=R40&_ipg=240&_oaa=1&_dcat=31387&_pgn=10&rt=nc"
"1767350839-29","https://www.ebay.com/sch/i.html?_nkw=watches&_sacat=0&_from=R40&_ipg=240&_oaa=1&_dcat=31387&rt=nc&_pgn=1","https://www.ebay.com/itm/373705866369?_skw=watches&itmmeta=01KDZ4VMH0H5JBH0DD26JEEENC&hash=item57029afc81:g:a2QAAOSwYF5jCnly&itmprp=enc%3AAQAKAAAAwFkggFvd1GGDu0w3yXCmi1fu9KlIs5rpXppDHj2fQDZfINMDz0vpJnt1J7T8zVLNcJ3dL6KoKgO6K70ssiVXm2Dbi1JMi1BwnfYipcxbD11dlck66E5gh%2FIPswDXQn9%2BOqEJfYKLgN8mqauHvBMzHUK2gTYuGycteWr1koV3X7nS3ceAcbCkSQ4LzE2CY9hbYcnD4CdJCtZHzIlks541jk%2Bb%2FwFrKYfTmM8vtVwQUHHNrKsZIknMumAYeBOii8g1sA%3D%3D%7Ctkp%3ABk9SR4bJ7uTvZg","Japan Orient KING DIVER Watch Automatic watch KD 21 JEWELS Original Purple Dial","US $199.00","Orient","Men's","Analog","","https://www.ebay.com/sch/i.html?_nkw=watches&_sacat=0&_from=R40&_ipg=240&_oaa=1&_dcat=31387&_pgn=10&rt=nc"
"1767350847-30","https://www.ebay.com/sch/i.html?_nkw=watches&_sacat=0&_from=R40&_ipg=240&_oaa=1&_dcat=31387&rt=nc&_pgn=1","https://www.ebay.com/itm/277567476694?_skw=watches&itmmeta=01KDZ4VMGZB6ZGHBSWYXC5GH3P&hash=item40a04f93d6:g:~AcAAeSw8~ppOHik&itmprp=enc%3AAQAKAAAA4FkggFvd1GGDu0w3yXCmi1cqr18nKhCCFyETc5OA01fgjVnvYrMi0l5pNgtp5%2BWr9JG1TnJcyZDuKIl9DY4FfX%2FDb8NEPQN%2B%2FWhPhr4aEHUXi%2FBkuFrp4G9of%2BtrheRKWt5PRac4xioPqzUko%2Bgl9WoC604PxMFz3cWKaQjJko4US5RwWMscXNXHYxUPbTpcJavPnCY1P48ekU5N4qFZVdqH8M0%2FR1pJxgcq%2FtyZYcynn87qTKMiMhRmo93U96AQcfZDBEajpYdLTgb6WLvGtViRPEZdOUXVbl%2BCpgkAtfZz%7Ctkp%3ABk9SR4bJ7uTvZg","NEW Freestyle Men's Fieldmasters II Watch 41mm Case 100m Water Resistant","US $34.99","Freestyle","Men","Analog","","https://www.ebay.com/sch/i.html?_nkw=watches&_sacat=0&_from=R40&_ipg=240&_oaa=1&_dcat=31387&_pgn=10&rt=nc"
"1767350852-31","https://www.ebay.com/sch/i.html?_nkw=watches&_sacat=0&_from=R40&_ipg=240&_oaa=1&_dcat=31387&rt=nc&_pgn=1","https://www.ebay.com/itm/315907432058?_skw=watches&epid=25072499281&itmmeta=01KDZ4VMGZ4GEVECD8A75TRR6S&hash=item498d8cde7a:g:TRQAAOSwTntnnE9q&itmprp=enc%3AAQAKAAAAwFkggFvd1GGDu0w3yXCmi1e%2FbTLkagc%2FEOKUdHcE5sBViciq1wf0QJfPx64GBgZIlK3OAXo2DSe8Sal3dGDjZKKRR60dYoTMpkJ%2F4KmwbJmYnHdBmeVawJXoHKjqZmnU%2BBVkb%2F5FKyAP6lC8kGJIFomJuWX7FrRXNCDrioABWwzUQF8aitBHB8CPnnp4H4HTLSiB4AeMsOV11Hsdj7oH1KWsYqFjejw9oZlkzlMCIoGEO7h3ptAILE1hleVW1pQnmg%3D%3D%7Ctkp%3ABk9SR4bJ7uTvZg","CASIO EDIFICE Sospensione EFS-S640ZE-1AJR Black 50th Men's Watch New in Box","US $294.00","Casio","Men","Analog","","https://www.ebay.com/sch/i.html?_nkw=watches&_sacat=0&_from=R40&_ipg=240&_oaa=1&_dcat=31387&_pgn=10&rt=nc"
"1767350863-32","https://www.ebay.com/sch/i.html?_nkw=watches&_sacat=0&_from=R40&_ipg=240&_oaa=1&_dcat=31387&rt=nc&_pgn=1","https://www.ebay.com/itm/115489525802?_skw=watches&itmmeta=01KDZ4VMGZCNEEPSTAV9KHEW1N&hash=item1ae3b6502a:g:YeAAAOSwpsRi8jg2&itmprp=enc%3AAQAKAAAAwFkggFvd1GGDu0w3yXCmi1ejRKYm8vw3eSOesuSYuoEl%2B7TtOpgssIpDb2R4Gm4ocq6BB6vHaq9lgOj7GFGl%2FeO3iIQT2i7OiT%2F2WqLHSFsfTFKXOXhOn74zGQb01P5rM6217OMYH5Glz8VL9BmNezho7dFJwPsg%2F8%2BwuE4ogn3ulSHQJxHk1Bc9pk%2BxZqoVVZ0ZaE%2FqWN4v4678xqzbmayGB1RDLh%2BWccrAk%2F9G7PROWtxv%2FKroJy%2FzWWCdf%2FLD8w%3D%3D%7Ctkp%3ABk9SR4bJ7uTvZg","CUSN8 Solid Bronze Case 40mm Tandorio Green Dial NH35A Automatic Mens Watch","US $130.50/ea","Tandorio","Men","Analog","","https://www.ebay.com/sch/i.html?_nkw=watches&_sacat=0&_from=R40&_ipg=240&_oaa=1&_dcat=31387&_pgn=10&rt=nc"
"1767350871-33","https://www.ebay.com/sch/i.html?_nkw=watches&_sacat=0&_from=R40&_ipg=240&_oaa=1&_dcat=31387&rt=nc&_pgn=1","https://www.ebay.com/itm/336245011110?_skw=watches&epid=9086577832&itmmeta=01KDZ4VMGZPHSCFRP9K2F968ZA&hash=item4e49c3b2a6:g:pIsAAeSw4V9o99bU&itmprp=enc%3AAQAKAAAAwFkggFvd1GGDu0w3yXCmi1ehL3QpT%2B%2Btyvx68YXzrF7VmuLwMTv1Gvz53j7f9IHafOAdzzvW9yhsfFRGa%2F2A97h7K9DywjkUoDJmLF7tKypG3N2hFXsSh%2FtsxyxOn73XTJTAVTkS3iaY68ItsXG5R0bLtb299v3Oww--BluCqUCYC0HN664%2FACskMd368tGCnoEWRFLsdML1xuX7khDRcVE408KHm%2Fmr%2FTkQzhG4cmrBS%2FOCOB%2Bw%2F9%2BMm7UHt3WSqg%3D%3D%7Ctkp%3ABk9SR4bJ7uTvZg","Movado Men's Sport 41mm Quartz Watch 0607992","US $399.00","Movado","Men's","","","https://www.ebay.com/sch/i.html?_nkw=watches&_sacat=0&_from=R40&_ipg=240&_oaa=1&_dcat=31387&_pgn=10&rt=nc"
"1767350876-34","https://www.ebay.com/sch/i.html?_nkw=watches&_sacat=0&_from=R40&_ipg=240&_oaa=1&_dcat=31387&rt=nc&_pgn=1","https://www.ebay.com/itm/386871959922?_skw=watches&epid=11060575388&itmmeta=01KDZ4VMGZZ4WSP2P503SEJV5B&hash=item5a135da172:g:lzAAAOSwdodjltJi&itmprp=enc%3AAQAKAAAAwFkggFvd1GGDu0w3yXCmi1eQ7R3nHnGK%2F2SNaeNa9oV7KvEpiqTpZ1S82TMvO%2BcHLqgOB2RJhKDADLX2dCMEYAIiVrC6uMm2I8Yr%2FZ0yzsyNYu%2FD2jvNZaJMxl%2Fay48L8dZKorGE1YTFoHECwPaEl7ZyTScVaQckoqEtHBQiQ2sS1RYiR9c4R8Fgl2opsi3aJYHK8JZ10mEcgW9ppvcXvsOCm5C7Mi3tVkDxlcnAgK6G81bIYT7X0E0vKYlAnt4yIQ%3D%3D%7Ctkp%3ABk9SR4bJ7uTvZg","MWC Classic 1970s Pattern MIL-W-46374 Pattern Military Watch (Quartz Movement)","US $52.50/ea","MWC","Unisex Adult","Analog","","https://www.ebay.com/sch/i.html?_nkw=watches&_sacat=0&_from=R40&_ipg=240&_oaa=1&_dcat=31387&_pgn=10&rt=nc"
"1767350883-35","https://www.ebay.com/sch/i.html?_nkw=watches&_sacat=0&_from=R40&_ipg=240&_oaa=1&_dcat=31387&rt=nc&_pgn=1","https://www.ebay.com/itm/187823713130?_skw=watches&epid=12033144937&itmmeta=01KDZ4VMGZ7DCWPN34SS0BYJC0&hash=item2bbb2a6b6a:g:F3sAAeSwdLRpRrom&itmprp=enc%3AAQAKAAAA4FkggFvd1GGDu0w3yXCmi1faKuohb5VG%2FMutw1X0pr6E%2BLyqGTtcX95z7iL0cfY7V%2BQLM%2FifdrI4n4m7WWM2QbTy5bfaqL%2FmkVLi56JdrVL5J38j4Jh%2BwRM4s9HP552xT6fxu96BPre7r2T2bFISUFR7JGSYSfhNsdLfYKbRksazWEluWG7dCDlFz7LPSCuN9JBCKwK%2FcbmbIHV2D7DH1nljPg2ofnO6JCquwOwSLnonGbIwAmhXpNc7Nvc%2FlNON%2FiNNNDvptcnRsuKXp8NwipZ40m6CExNz27OgRfNr7MQx%7Ctkp%3ABk9SR4bJ7uTvZg","Invicta Pro Diver Gold-tone Blue Dial 40 mm Men's Watch 26974","US $46.64","Invicta","Men, Unisex Adults","Analog","5.0","https://www.ebay.com/sch/i.html?_nkw=watches&_sacat=0&_from=R40&_ipg=240&_oaa=1&_dcat=31387&_pgn=10&rt=nc"
"1767350892-36","https://www.ebay.com/sch/i.html?_nkw=watches&_sacat=0&_from=R40&_ipg=240&_oaa=1&_dcat=31387&rt=nc&_pgn=1","https://www.ebay.com/itm/406261085157?_skw=watches&itmmeta=01KDZ4VMGZKR58Q3Z3GSQ900VT&hash=item5e970c33e5:g:VX0AAeSwO7xpQd1B&itmprp=enc%3AAQAKAAAA4FkggFvd1GGDu0w3yXCmi1fxgrwbEIwa3V%2BP2HERa48IgnOoKimqZmMbgG5CLUPQrR0eAp9etXdsjDam%2FId6vTVkA2%2FUZokG9XbX65gxb%2Fs2oPBBYWndzb5Uj6PqaDfnhtYecUC7Z3dV7df9yB6NTMr%2FP3pIFcX2GXQbaFStsQh9xkKSWqlfnUsja7HkS0%2BaXt2Kvi9teXLKDaNC3RxKr9nwpLw0mCDPfzQKwXFHS%2BVcosOUdISOKy7%2FgqYh0XCzFwWfd8bDFzja5FYpZxUaRAg6WA3yDCWWLD3anJ6qIxdo%7Ctkp%3ABk9SR4bJ7uTvZg","$395 MSRP | Movado Bold Men’s Gray Dial Brown Leather Watch - 3600442","US $209.99","Movado","Men","Analog","5.0","https://www.ebay.com/sch/i.html?_nkw=watches&_sacat=0&_from=R40&_ipg=240&_oaa=1&_dcat=31387&_pgn=10&rt=nc"
"1767350897-37","https://www.ebay.com/sch/i.html?_nkw=watches&_sacat=0&_from=R40&_ipg=240&_oaa=1&_dcat=31387&rt=nc&_pgn=1","https://www.ebay.com/itm/257133151620?_skw=watches&epid=16041859469&itmmeta=01KDZ4VMGZ62MSWV8RFNK8V097&hash=item3bde548584:g:6OMAAeSwsU5pRW1i&itmprp=enc%3AAQAKAAAA4FkggFvd1GGDu0w3yXCmi1evZK%2Fl44HdtGfLJjyzRNzGiTZxJs6AkPzczxkmqEBF2qyJ%2Fro5IyTXLBJ%2BWU3QnKvCf2%2B%2BsHInQrZlICQ0ZTQER9fImSh0OJkl2slEXL%2B3FEZkiZ29CwEge8UJnfiiQysgm%2FXcPZcpUwFZq5w3kwd8HmVint0wIx7xc%2BAOCYpOHtQFv9ukuXJykt%2BMBNsDRElZarVbpHNkAFfGNlyrV%2Bj9IAMZkxl48oiiRTOCsGtK89JJIPI%2BuDcsVJIoy87%2FEI%2FqkMZ3%2FlnZeppHvvwMQlhA%7Ctkp%3ABk9SR4bJ7uTvZg","Victorinox Swiss Army 241929 FieldForce Classic Chrono 42 mm Mens Watch MSRP$700","US $334.95","Victorinox","Men","Analog","","https://www.ebay.com/sch/i.html?_nkw=watches&_sacat=0&_from=R40&_ipg=240&_oaa=1&_dcat=31387&_pgn=10&rt=nc"
"1767350904-38","https://www.ebay.com/sch/i.html?_nkw=watches&_sacat=0&_from=R40&_ipg=240&_oaa=1&_dcat=31387&rt=nc&_pgn=1","https://www.ebay.com/itm/127590413340?_skw=watches&itmmeta=01KDZ4VMGZH6NFAXXRKHGAT37H&hash=item1db4fb341c:g:-90AAeSwcNRpUiZ5&itmprp=enc%3AAQAKAAAAwFkggFvd1GGDu0w3yXCmi1cwl1N5c%2F85GofKumHocojWmaij7o8Lmd2Sbb5%2FnGdl7QjSa83sE5sDTLHtszbW7l2k%2BZ0RgUZ6sb9F%2BgXPDmi%2FCX17hQO6NJHQT9D%2B8h6YP7WNpAP5pnF0QMreqkm5NbTOPE0QISqoxyM14gHl9h%2BbOQhSjQoxUi8K763kvmPuzwHDOPPHw111NB9OXQLdXfEmfFevsHlrAYlCRGEuEqZAqcsRSO%2FCmYFNxQcg%2F3D6xQ%3D%3D%7Ctkp%3ABk9SR4bJ7uTvZg","[Vintage] TAG HEUER Professional 2000 WK1212 200m Silver Quartz Men’s Watch b320","US $220.00","TAG Heuer","Men","Analog","","https://www.ebay.com/sch/i.html?_nkw=watches&_sacat=0&_from=R40&_ipg=240&_oaa=1&_dcat=31387&_pgn=10&rt=nc"
"1767350914-39","https://www.ebay.com/sch/i.html?_nkw=watches&_sacat=0&_from=R40&_ipg=240&_oaa=1&_dcat=31387&rt=nc&_pgn=1","https://www.ebay.com/itm/305019915736?_skw=watches&epid=70318913&itmmeta=01KDZ4VMGZY5PSDK6QB9W0XAQW&hash=item47049a8dd8:g:5boAAOSwLdhkrdIi&itmprp=enc%3AAQAKAAAAwFkggFvd1GGDu0w3yXCmi1dghqx5%2BYhn2AMT0zYIV8ezAVYg0kXoACELfgIXvu%2BostqlwN2KB8rR1XE43Z7ahNh6IKvzkZbCDViom1B0nPK6qfc%2BLfM4bzcs9O41YbmDw6GtGlADPIPlx88VN4gCOwwAeZmEWzGbDEm3JkKJGl5xFDCLdx2N5NKxeS8WyeE7fav6gFsX8A7D9ViqDSwgyogVYbRpH7Buk9eyGO1TNWe7WoR072rOpbcL1FaqS7qNUg%3D%3D%7Ctkp%3ABk9SR4bJ7uTvZg","Invicta Men's 47mm GRAND DIVER AUTOMATIC Yellow Dial Stainless Steel 300m Watch","US $139.97","Invicta","Men","Analog","4.8","https://www.ebay.com/sch/i.html?_nkw=watches&_sacat=0&_from=R40&_ipg=240&_oaa=1&_dcat=31387&_pgn=10&rt=nc"
"1767350919-40","https://www.ebay.com/sch/i.html?_nkw=watches&_sacat=0&_from=R40&_ipg=240&_oaa=1&_dcat=31387&rt=nc&_pgn=1","https://www.ebay.com/itm/294385633255?_skw=watches&epid=18050694997&itmmeta=01KDZ4VMGZVCZHHRX1GPJ5TQTJ&hash=item448ac047e7:g:QwkAAOSwCSRilY5q&itmprp=enc%3AAQAKAAAAwFkggFvd1GGDu0w3yXCmi1crJGc1%2FHjfhCxfwr0FlwMgj1A2Shy2NfzTF6vgl6xid6I%2BXRNAZ%2FrSM6mShIf%2BOcjPRjPflKrAAngQD5OBUKGOpBUSRNu2o%2B2PavaQqXT7452CHElkBL7IUq8Cs%2FFMIMl%2F2QOsDtdakNh5b%2FF9kq7Rkk0fImgOBc7Qnkoa%2FKTiZa%2FBnsdtokugHMOjYxMYCbliNN9QmhN%2FkmwbiM421q6qgTGBBJQqc%2B4nkgcjzERgzw%3D%3D%7Ctkp%3ABk9SR4TJ7uTvZg","Bliger Polished 36mm/39mm Sapphire Glass NH35 PT5000 Automatic Men Watch Oyster","US $72.10","Bliger","Men","Analog","","https://www.ebay.com/sch/i.html?_nkw=watches&_sacat=0&_from=R40&_ipg=240&_oaa=1&_dcat=31387&_pgn=10&rt=nc"
"1767350926-41","https://www.ebay.com/sch/i.html?_nkw=watches&_sacat=0&_from=R40&_ipg=240&_oaa=1&_dcat=31387&rt=nc&_pgn=1","https://www.ebay.com/itm/197940900907?_skw=watches&epid=17057716206&itmmeta=01KDZ4VMGZXHW22BG4R86JSZ10&hash=item2e1632742b:g:uHQAAeSwrKtpA9bJ&itmprp=enc%3AAQAKAAAAwFkggFvd1GGDu0w3yXCmi1dltO4YW9yL699VScITS%2FcjgstV%2FtYcYqmK6%2FREtwMaRC3eHyPiNQn3MZUQaoADomoQXhjgkn7XNcKAylTRcYzoMno%2Fyo7fmOuDFDhQ7zRKcu9AAKfpXLt4eguFPT8CaHEYErFFDXJ1Oj0WwWxC2qU%2FfYC2S2CCVCvekHDPE7zDZ9aCKzQPyHeCNWZa739Wv%2BOFgeukpB7YwTD9%2FS5cPdN6Yv6ubcPgaf885ZvZNghWDw%3D%3D%7Ctkp%3ABk9SR4TJ7uTvZg","Tissot PRX Quartz Watch 40mm - T137.410.11.091.01","US $225.50","Tissot","Men","Analog","5.0","https://www.ebay.com/sch/i.html?_nkw=watches&_sacat=0&_from=R40&_ipg=240&_oaa=1&_dcat=31387&_pgn=10&rt=nc"
